FROM,TO,ROCK,AU,AG,CU,XCOLLAR,YCOLLAR,ZCOLLAR
397.546,400.046,3.0,2.31222,83.0616574,0.0,1903.553467,990.1079712,533.7728882
400.046,402.546,3.0,2.53992,78.91098858,0.0,1903.553467,990.1079712,533.7728882
402.546,405.046,3.0,3.13793,140.8403693,0.0,1903.553467,990.1079712,533.7728882
405.046,407.546,3.0,2.27649,94.06961405,0.0,1903.553467,990.1079712,533.7728882
407.546,410.046,2.0,1.07552,46.67213321,0.0,1903.553467,990.1079712,533.7728882
410.046,412.546,3.0,0.43654,14.64318115,0.0,1903.553467,990.1079712,533.7728882
412.546,415.046,3.0,0.43929,79.39232113,0.0,1903.553467,990.1079712,533.7728882
415.046,417.546,2.0,0.81945,23.38400095,0.0,1903.553467,990.1079712,533.7728882
417.546,420.046,2.0,0.843,61.27139355,0.0,1903.553467,990.1079712,533.7728882
420.046,422.546,3.0,0.84324,124.5556409,0.0,1903.553467,990.1079712,533.7728882
422.546,425.046,3.0,3.06611,59.63982305,0.0,1903.553467,990.1079712,533.7728882
425.046,427.546,3.0,1.96386,61.96820962,0.0,1903.553467,990.1079712,533.7728882
427.546,430.046,3.0,3.49545,180.3598578,0.0,1903.553467,990.1079712,533.7728882
430.046,432.546,3.0,4.23265,150.6301412,0.0,1903.553467,990.1079712,533.7728882
432.546,432.932,3.0,1.58583,60.95021003,0.0,1903.553467,990.1079712,533.7728882
0.0,313.309,0.0,0.0,0.0,0.0,1945.151611,970.6587524,537.7805786
313.309,314.435,2.0,2.05053,66.08304136,0.0,1945.151611,970.6587524,537.7805786
314.435,316.935,2.0,1.25667,41.39701713,0.0,1945.151611,970.6587524,537.7805786
316.935,319.435,1.0,1.92065,54.38446328,0.0,1945.151611,970.6587524,537.7805786
319.435,321.935,2.0,4.3606,163.7610368,0.0,1945.151611,970.6587524,537.7805786
321.935,324.435,2.0,2.12492,74.83477551,0.0,1945.151611,970.6587524,537.7805786
324.435,326.935,1.0,1.25672,34.23580675,0.0,1945.151611,970.6587524,537.7805786
326.935,329.435,1.0,3.94991,134.1204599,0.0,1945.151611,970.6587524,537.7805786
329.435,331.935,1.0,4.60669,74.14259339,0.0,1945.151611,970.6587524,537.7805786
331.935,334.435,1.0,3.44877,46.01793046,0.0,1945.151611,970.6587524,537.7805786
334.435,336.935,1.0,1.97948,64.12205794,0.0,1945.151611,970.6587524,537.7805786
336.935,339.435,1.0,1.19881,64.048151,0.0,1945.151611,970.6587524,537.7805786
339.435,341.935,2.0,1.8551,102.4345957,0.0,1945.151611,970.6587524,537.7805786
341.935,344.435,2.0,2.18871,98.27195347,0.0,1945.151611,970.6587524,537.7805786
344.435,346.935,2.0,3.74825,111.6939241,0.0,1945.151611,970.6587524,537.7805786
346.935,349.435,2.0,2.80161,90.44154544,0.0,1945.151611,970.6587524,537.7805786
349.435,351.935,2.0,2.39665,105.6310065,0.0,1945.151611,970.6587524,537.7805786
351.935,354.435,2.0,3.90482,140.3992442,0.0,1945.151611,970.6587524,537.7805786
354.435,356.935,2.0,7.82346,59.9233234,0.0,1945.151611,970.6587524,537.7805786
356.935,359.435,2.0,6.57545,15.64662636,0.0,1945.151611,970.6587524,537.7805786
359.435,361.935,2.0,7.96838,177.6983464,0.0,1945.151611,970.6587524,537.7805786
361.935,364.435,2.0,5.035,163.7532023,0.0,1945.151611,970.6587524,537.7805786
364.435,366.935,2.0,4.17723,51.30039479,0.0,1945.151611,970.6587524,537.7805786
366.935,369.435,2.0,3.79839,160.7920219,0.0,1945.151611,970.6587524,537.7805786
369.435,371.935,1.0,2.25987,25.17920456,0.0,1945.151611,970.6587524,537.7805786
371.935,374.435,1.0,2.85708,94.65783663,0.0,1945.151611,970.6587524,537.7805786
374.435,376.935,2.0,2.24869,77.52081808,0.0,1945.151611,970.6587524,537.7805786
376.935,379.435,2.0,3.0097,29.62755846,0.0,1945.151611,970.6587524,537.7805786
379.435,381.935,2.0,0.96745,46.03159133,0.0,1945.151611,970.6587524,537.7805786
381.935,384.435,1.0,1.2206,39.20788607,0.0,1945.151611,970.6587524,537.7805786
384.435,386.935,1.0,0.97952,33.02737259,0.0,1945.151611,970.6587524,537.7805786
386.935,389.435,2.0,0.84293,45.85794992,0.0,1945.151611,970.6587524,537.7805786
389.435,391.935,2.0,2.38907,151.793534,0.0,1945.151611,970.6587524,537.7805786
391.935,394.435,2.0,1.22085,50.96825439,0.0,1945.151611,970.6587524,537.7805786
394.435,396.935,3.0,1.49265,25.79004836,0.0,1945.151611,970.6587524,537.7805786
396.935,399.435,3.0,1.17041,46.43891677,0.0,1945.151611,970.6587524,537.7805786
399.435,401.935,3.0,0.9047,37.92646752,0.0,1945.151611,970.6587524,537.7805786
401.935,404.435,2.0,1.8509,103.5543482,0.0,1945.151611,970.6587524,537.7805786
404.435,406.935,2.0,1.54495,71.46359797,0.0,1945.151611,970.6587524,537.7805786
406.935,409.435,1.0,0.52948,17.66091126,0.0,1945.151611,970.6587524,537.7805786
409.435,411.935,1.0,0.21575,48.41633703,0.0,1945.151611,970.6587524,537.7805786
411.935,414.435,1.0,0.51358,15.16528713,0.0,1945.151611,970.6587524,537.7805786
414.435,416.935,2.0,1.36634,46.26872332,0.0,1945.151611,970.6587524,537.7805786
416.935,419.435,2.0,1.18042,39.89859519,0.0,1945.151611,970.6587524,537.7805786
419.435,421.935,2.0,1.2856,34.7343856,0.0,1945.151611,970.6587524,537.7805786
421.935,424.435,2.0,1.25574,50.76437437,0.0,1945.151611,970.6587524,537.7805786
424.435,425.734,2.0,1.66847,73.93068757,0.0,1945.151611,970.6587524,537.7805786
0.0,293.587,0.0,0.0,0.0,0.0,1987.63208,947.8617554,544.3934937
293.587,293.687,2.0,2.78835,103.155841,0.0,1987.63208,947.8617554,544.3934937
293.687,296.187,2.0,4.92267,211.9026777,0.0,1987.63208,947.8617554,544.3934937
296.187,298.687,3.0,5.20273,130.0235622,0.0,1987.63208,947.8617554,544.3934937
298.687,301.187,3.0,8.428,241.7240249,0.0,1987.63208,947.8617554,544.3934937
301.187,303.687,3.0,4.76014,67.75122617,0.0,1987.63208,947.8617554,544.3934937
303.687,306.187,3.0,3.85338,88.53060082,0.0,1987.63208,947.8617554,544.3934937
306.187,308.687,3.0,3.91853,87.2112957,0.0,1987.63208,947.8617554,544.3934937
308.687,311.187,3.0,2.01324,74.1234429,0.0,1987.63208,947.8617554,544.3934937
311.187,313.687,3.0,2.62906,74.26516441,0.0,1987.63208,947.8617554,544.3934937
313.687,316.187,3.0,2.4071,82.24632926,0.0,1987.63208,947.8617554,544.3934937
316.187,318.687,3.0,3.56621,117.8871705,0.0,1987.63208,947.8617554,544.3934937
318.687,321.187,3.0,4.25018,156.7380632,0.0,1987.63208,947.8617554,544.3934937
321.187,323.687,2.0,2.81154,69.93284035,0.0,1987.63208,947.8617554,544.3934937
323.687,326.187,2.0,1.50559,41.58054978,0.0,1987.63208,947.8617554,544.3934937
326.187,328.687,2.0,1.24181,189.8403028,0.0,1987.63208,947.8617554,544.3934937
328.687,331.187,2.0,2.52908,94.59970899,0.0,1987.63208,947.8617554,544.3934937
331.187,333.687,2.0,1.39844,42.83774322,0.0,1987.63208,947.8617554,544.3934937
333.687,336.187,2.0,0.42568,77.8796944,0.0,1987.63208,947.8617554,544.3934937
336.187,338.687,3.0,0.60898,9.90580642,0.0,1987.63208,947.8617554,544.3934937
338.687,341.187,2.0,0.96364,58.20986676,0.0,1987.63208,947.8617554,544.3934937
341.187,343.687,2.0,1.52085,46.98469447,0.0,1987.63208,947.8617554,544.3934937
343.687,346.187,2.0,3.30324,87.06968682,0.0,1987.63208,947.8617554,544.3934937
346.187,348.687,1.0,2.41652,50.47615298,0.0,1987.63208,947.8617554,544.3934937
348.687,351.187,1.0,1.914,288.3888213,0.0,1987.63208,947.8617554,544.3934937
351.187,353.687,1.0,2.19308,38.6706541,0.0,1987.63208,947.8617554,544.3934937
353.687,356.187,2.0,5.0497,210.222865,0.0,1987.63208,947.8617554,544.3934937
356.187,358.687,2.0,8.40278,252.2646069,0.0,1987.63208,947.8617554,544.3934937
358.687,361.187,2.0,5.69797,191.1342691,0.0,1987.63208,947.8617554,544.3934937
361.187,363.687,3.0,2.60755,73.24512895,0.0,1987.63208,947.8617554,544.3934937
363.687,366.187,3.0,1.45074,42.41078432,0.0,1987.63208,947.8617554,544.3934937
366.187,368.687,3.0,1.72357,65.68123479,0.0,1987.63208,947.8617554,544.3934937
368.687,371.187,2.0,1.10244,45.05276845,0.0,1987.63208,947.8617554,544.3934937
371.187,373.687,2.0,0.6206,26.90462072,0.0,1987.63208,947.8617554,544.3934937
373.687,376.187,1.0,1.58203,115.5169934,0.0,1987.63208,947.8617554,544.3934937
376.187,378.687,2.0,0.90628,39.01031521,0.0,1987.63208,947.8617554,544.3934937
378.687,381.187,2.0,0.96698,48.97372302,0.0,1987.63208,947.8617554,544.3934937
381.187,383.687,2.0,2.43808,11.39360371,0.0,1987.63208,947.8617554,544.3934937
383.687,386.187,2.0,2.42508,42.13345538,0.0,1987.63208,947.8617554,544.3934937
386.187,388.687,2.0,2.81788,85.52987119,0.0,1987.63208,947.8617554,544.3934937
388.687,391.187,2.0,2.24806,123.9851375,0.0,1987.63208,947.8617554,544.3934937
391.187,393.687,3.0,1.7495,59.06540041,0.0,1987.63208,947.8617554,544.3934937
393.687,396.187,2.0,1.07053,38.81408254,0.0,1987.63208,947.8617554,544.3934937
396.187,398.687,3.0,0.56209,54.66243353,0.0,1987.63208,947.8617554,544.3934937
398.687,401.187,3.0,0.41538,42.88790882,0.0,1987.63208,947.8617554,544.3934937
401.187,403.687,2.0,0.63829,42.53271704,0.0,1987.63208,947.8617554,544.3934937
403.687,406.187,2.0,0.62425,19.20263607,0.0,1987.63208,947.8617554,544.3934937
406.187,408.687,1.0,0.52101,17.04262922,0.0,1987.63208,947.8617554,544.3934937
408.687,411.187,1.0,0.4299,32.81240908,0.0,1987.63208,947.8617554,544.3934937
411.187,412.558,1.0,0.42424,71.34364883,0.0,1987.63208,947.8617554,544.3934937
0.0,274.868,0.0,0.0,0.0,0.0,2033.963135,922.2200317,550.8491211
274.868,275.783,1.0,0.87788,20.62519984,0.0,2033.963135,922.2200317,550.8491211
275.783,278.283,1.0,0.73166,256.0667264,0.0,2033.963135,922.2200317,550.8491211
278.283,280.783,1.0,1.15309,28.73487511,0.0,2033.963135,922.2200317,550.8491211
280.783,283.283,1.0,0.81683,34.8588998,0.0,2033.963135,922.2200317,550.8491211
283.283,285.783,1.0,1.05733,24.0071287,0.0,2033.963135,922.2200317,550.8491211
285.783,288.283,2.0,1.07422,71.05410765,0.0,2033.963135,922.2200317,550.8491211
288.283,290.783,1.0,2.08006,101.6786286,0.0,2033.963135,922.2200317,550.8491211
290.783,293.283,2.0,2.20244,88.22414115,0.0,2033.963135,922.2200317,550.8491211
293.283,295.783,2.0,5.95185,165.2444566,0.0,2033.963135,922.2200317,550.8491211
295.783,298.283,2.0,7.58082,178.1802061,0.0,2033.963135,922.2200317,550.8491211
298.283,300.783,2.0,6.57834,17.41988111,0.0,2033.963135,922.2200317,550.8491211
300.783,303.283,2.0,3.84781,80.59885693,0.0,2033.963135,922.2200317,550.8491211
303.283,305.783,2.0,3.14347,21.07347659,0.0,2033.963135,922.2200317,550.8491211
305.783,308.283,2.0,4.03264,35.05725038,0.0,2033.963135,922.2200317,550.8491211
308.283,310.783,1.0,3.70153,95.91979989,0.0,2033.963135,922.2200317,550.8491211
310.783,313.283,2.0,2.29043,48.36482613,0.0,2033.963135,922.2200317,550.8491211
313.283,315.783,1.0,1.49357,91.54180293,0.0,2033.963135,922.2200317,550.8491211
315.783,318.283,1.0,0.8429,17.6861659,0.0,2033.963135,922.2200317,550.8491211
318.283,320.783,1.0,0.56827,25.69086486,0.0,2033.963135,922.2200317,550.8491211
320.783,323.283,1.0,0.50363,45.69716155,0.0,2033.963135,922.2200317,550.8491211
323.283,325.783,1.0,0.43652,29.99409216,0.0,2033.963135,922.2200317,550.8491211
325.783,328.283,1.0,0.1457,30.68140226,0.0,2033.963135,922.2200317,550.8491211
328.283,330.783,1.0,1.14993,63.70683572,0.0,2033.963135,922.2200317,550.8491211
330.783,333.283,2.0,0.79201,30.17066969,0.0,2033.963135,922.2200317,550.8491211
333.283,335.783,1.0,1.39701,51.80868019,0.0,2033.963135,922.2200317,550.8491211
335.783,338.283,1.0,1.403,30.01056903,0.0,2033.963135,922.2200317,550.8491211
338.283,340.783,1.0,1.08347,51.98981523,0.0,2033.963135,922.2200317,550.8491211
340.783,343.283,1.0,0.68014,28.42894887,0.0,2033.963135,922.2200317,550.8491211
343.283,345.783,1.0,0.38065,26.28559428,0.0,2033.963135,922.2200317,550.8491211
345.783,348.283,1.0,0.90622,12.95734236,0.0,2033.963135,922.2200317,550.8491211
348.283,350.783,1.0,2.13294,41.27956435,0.0,2033.963135,922.2200317,550.8491211
350.783,353.283,1.0,4.25588,95.43135798,0.0,2033.963135,922.2200317,550.8491211
353.283,355.783,1.0,7.69376,258.2816821,0.0,2033.963135,922.2200317,550.8491211
355.783,358.283,1.0,2.48377,63.94608563,0.0,2033.963135,922.2200317,550.8491211
358.283,360.783,1.0,1.96345,114.7105284,0.0,2033.963135,922.2200317,550.8491211
360.783,363.283,1.0,1.87252,63.35828232,0.0,2033.963135,922.2200317,550.8491211
363.283,365.783,2.0,0.43628,22.46577344,0.0,2033.963135,922.2200317,550.8491211
365.783,368.283,1.0,0.811,26.76479052,0.0,2033.963135,922.2200317,550.8491211
368.283,370.783,1.0,0.51519,37.16044404,0.0,2033.963135,922.2200317,550.8491211
370.783,373.283,1.0,0.67919,45.49263032,0.0,2033.963135,922.2200317,550.8491211
373.283,375.783,1.0,0.942,31.98679486,0.0,2033.963135,922.2200317,550.8491211
375.783,378.283,1.0,1.0662,12.99515509,0.0,2033.963135,922.2200317,550.8491211
378.283,380.783,1.0,1.7314,47.56403651,0.0,2033.963135,922.2200317,550.8491211
380.783,383.283,2.0,1.45636,49.81258975,0.0,2033.963135,922.2200317,550.8491211
383.283,385.783,2.0,2.2308,32.81741253,0.0,2033.963135,922.2200317,550.8491211
385.783,388.283,2.0,1.3739,98.84825862,0.0,2033.963135,922.2200317,550.8491211
388.283,390.783,2.0,1.87511,84.16906677,0.0,2033.963135,922.2200317,550.8491211
390.783,393.283,2.0,1.11253,90.6936266,0.0,2033.963135,922.2200317,550.8491211
393.283,395.783,3.0,0.42534,17.02026519,0.0,2033.963135,922.2200317,550.8491211
395.783,398.283,2.0,0.95846,54.80847198,0.0,2033.963135,922.2200317,550.8491211
398.283,400.158,2.0,1.14823,41.62439548,0.0,2033.963135,922.2200317,550.8491211
0.0,296.753,0.0,0.0,0.0,0.0,2079.37793,894.8988037,554.7020264
296.753,298.079,3.0,0.9749,23.83020427,0.0,2079.37793,894.8988037,554.7020264
298.079,300.579,2.0,0.8874,15.3300696,0.0,2079.37793,894.8988037,554.7020264
300.579,303.079,2.0,1.17765,66.3856812,0.0,2079.37793,894.8988037,554.7020264
303.079,305.579,2.0,1.43618,86.32857202,0.0,2079.37793,894.8988037,554.7020264
305.579,308.079,1.0,0.97281,32.65270913,0.0,2079.37793,894.8988037,554.7020264
308.079,310.579,2.0,2.21818,74.63051669,0.0,2079.37793,894.8988037,554.7020264
310.579,313.079,1.0,4.89134,221.4457178,0.0,2079.37793,894.8988037,554.7020264
313.079,315.579,2.0,3.69179,118.785785,0.0,2079.37793,894.8988037,554.7020264
315.579,318.079,1.0,1.8834,67.8711842,0.0,2079.37793,894.8988037,554.7020264
318.079,320.579,1.0,2.41372,112.380455,0.0,2079.37793,894.8988037,554.7020264
320.579,323.079,1.0,0.91409,57.79880539,0.0,2079.37793,894.8988037,554.7020264
323.079,325.579,1.0,3.00451,128.7542396,0.0,2079.37793,894.8988037,554.7020264
325.579,328.079,1.0,3.70985,112.4817696,0.0,2079.37793,894.8988037,554.7020264
328.079,330.579,1.0,3.49045,44.73056669,0.0,2079.37793,894.8988037,554.7020264
330.579,333.079,1.0,3.31537,142.4121394,0.0,2079.37793,894.8988037,554.7020264
333.079,335.579,1.0,2.67652,72.28395796,0.0,2079.37793,894.8988037,554.7020264
335.579,338.079,1.0,0.69001,23.22170658,0.0,2079.37793,894.8988037,554.7020264
338.079,340.579,1.0,0.6453,37.0405404,0.0,2079.37793,894.8988037,554.7020264
340.579,343.079,1.0,0.44985,24.8524364,0.0,2079.37793,894.8988037,554.7020264
343.079,345.579,1.0,0.36741,32.30901817,0.0,2079.37793,894.8988037,554.7020264
345.579,348.079,1.0,0.50491,65.28057151,0.0,2079.37793,894.8988037,554.7020264
348.079,350.579,1.0,0.33825,13.36056185,0.0,2079.37793,894.8988037,554.7020264
350.579,353.079,1.0,0.44434,14.48789529,0.0,2079.37793,894.8988037,554.7020264
353.079,355.579,1.0,0.6036,47.95807358,0.0,2079.37793,894.8988037,554.7020264
355.579,358.079,1.0,0.42699,23.42902857,0.0,2079.37793,894.8988037,554.7020264
358.079,360.579,1.0,0.18328,67.71583087,0.0,2079.37793,894.8988037,554.7020264
360.579,363.079,1.0,1.14954,15.7680045,0.0,2079.37793,894.8988037,554.7020264
363.079,365.579,1.0,4.05064,130.0273844,0.0,2079.37793,894.8988037,554.7020264
365.579,368.079,1.0,2.93624,74.7834469,0.0,2079.37793,894.8988037,554.7020264
368.079,370.579,1.0,4.62304,202.2483249,0.0,2079.37793,894.8988037,554.7020264
370.579,373.079,1.0,3.22963,57.51955351,0.0,2079.37793,894.8988037,554.7020264
373.079,375.579,1.0,2.3158,72.37090078,0.0,2079.37793,894.8988037,554.7020264
375.579,378.079,1.0,3.88555,147.035445,0.0,2079.37793,894.8988037,554.7020264
378.079,380.579,1.0,2.2879,42.8524919,0.0,2079.37793,894.8988037,554.7020264
380.579,383.079,1.0,2.95913,63.28330679,0.0,2079.37793,894.8988037,554.7020264
383.079,385.579,1.0,2.01833,102.0080542,0.0,2079.37793,894.8988037,554.7020264
385.579,388.079,1.0,1.17756,21.73260583,0.0,2079.37793,894.8988037,554.7020264
388.079,390.579,1.0,0.60531,43.72897975,0.0,2079.37793,894.8988037,554.7020264
390.579,392.578,1.0,1.05146,73.52725165,0.0,2079.37793,894.8988037,554.7020264
0.0,318.362,0.0,0.0,0.0,0.0,2116.313232,872.2489014,558.5991211
318.362,320.28,2.0,0.86135,32.37519009,0.0,2116.313232,872.2489014,558.5991211
320.28,322.78,2.0,1.77225,111.3242638,0.0,2116.313232,872.2489014,558.5991211
322.78,325.28,2.0,2.75,96.83995289,0.0,2116.313232,872.2489014,558.5991211
325.28,327.78,2.0,4.02107,100.212586,0.0,2116.313232,872.2489014,558.5991211
327.78,330.28,2.0,4.89278,124.6600694,0.0,2116.313232,872.2489014,558.5991211
330.28,332.78,2.0,2.32078,114.4411224,0.0,2116.313232,872.2489014,558.5991211
332.78,335.28,2.0,2.32477,104.9761999,0.0,2116.313232,872.2489014,558.5991211
335.28,337.78,2.0,2.24768,68.69387289,0.0,2116.313232,872.2489014,558.5991211
337.78,340.28,2.0,2.5768,94.58222219,0.0,2116.313232,872.2489014,558.5991211
340.28,342.78,2.0,2.87546,87.05822486,0.0,2116.313232,872.2489014,558.5991211
342.78,345.28,1.0,4.00595,40.47586483,0.0,2116.313232,872.2489014,558.5991211
345.28,347.78,1.0,2.3918,104.5070657,0.0,2116.313232,872.2489014,558.5991211
347.78,350.28,1.0,2.3839,65.80172268,0.0,2116.313232,872.2489014,558.5991211
350.28,352.78,2.0,1.7479,46.06799941,0.0,2116.313232,872.2489014,558.5991211
352.78,355.28,2.0,0.82418,30.84363207,0.0,2116.313232,872.2489014,558.5991211
355.28,357.78,2.0,0.36361,27.27742526,0.0,2116.313232,872.2489014,558.5991211
357.78,360.28,2.0,0.8998,37.85003794,0.0,2116.313232,872.2489014,558.5991211
360.28,362.78,2.0,0.61913,30.00254382,0.0,2116.313232,872.2489014,558.5991211
362.78,365.28,2.0,0.33936,25.89469149,0.0,2116.313232,872.2489014,558.5991211
365.28,367.78,2.0,0.47601,33.01366956,0.0,2116.313232,872.2489014,558.5991211
367.78,370.28,2.0,0.005,30.85420409,0.0,2116.313232,872.2489014,558.5991211
370.28,372.78,2.0,0.29286,6.07646375,0.0,2116.313232,872.2489014,558.5991211
372.78,375.28,2.0,0.57317,47.11365977,0.0,2116.313232,872.2489014,558.5991211
375.28,377.78,2.0,1.69755,41.87569208,0.0,2116.313232,872.2489014,558.5991211
377.78,380.28,2.0,1.48759,52.38129613,0.0,2116.313232,872.2489014,558.5991211
380.28,382.78,2.0,2.31423,45.51820441,0.0,2116.313232,872.2489014,558.5991211
382.78,385.28,2.0,3.68179,48.68076993,0.0,2116.313232,872.2489014,558.5991211
0.0,287.18,0.0,0.0,0.0,0.0,2158.770752,846.4663696,561.2872315
287.18,287.377,2.0,0.3669,24.76818441,0.0,2158.770752,846.4663696,561.2872315
287.377,289.877,1.0,0.24437,9.43220375,0.0,2158.770752,846.4663696,561.2872315
289.877,292.377,1.0,0.43323,23.17147127,0.0,2158.770752,846.4663696,561.2872315
292.377,294.877,1.0,0.22646,17.24588047,0.0,2158.770752,846.4663696,561.2872315
294.877,297.377,1.0,0.18176,23.80639208,0.0,2158.770752,846.4663696,561.2872315
297.377,299.877,1.0,0.005,11.71609838,0.0,2158.770752,846.4663696,561.2872315
299.877,302.377,2.0,0.11998,42.57569604,0.0,2158.770752,846.4663696,561.2872315
302.377,304.877,2.0,0.15595,26.94750588,0.0,2158.770752,846.4663696,561.2872315
304.877,307.377,2.0,0.3658,36.13251513,0.0,2158.770752,846.4663696,561.2872315
307.377,309.877,2.0,2.2311,77.02018131,0.0,2158.770752,846.4663696,561.2872315
309.877,312.377,3.0,2.04627,28.01177097,0.0,2158.770752,846.4663696,561.2872315
312.377,314.877,3.0,3.96413,99.61664281,0.0,2158.770752,846.4663696,561.2872315
314.877,317.377,3.0,3.89218,155.0701986,0.0,2158.770752,846.4663696,561.2872315
317.377,319.877,3.0,3.7189,48.4395745,0.0,2158.770752,846.4663696,561.2872315
319.877,322.377,3.0,2.83984,156.0879024,0.0,2158.770752,846.4663696,561.2872315
322.377,324.877,3.0,4.91973,115.1678206,0.0,2158.770752,846.4663696,561.2872315
324.877,327.377,3.0,4.52707,150.615693,0.0,2158.770752,846.4663696,561.2872315
327.377,329.877,2.0,2.97607,87.09702528,0.0,2158.770752,846.4663696,561.2872315
329.877,332.377,2.0,3.27832,172.5468148,0.0,2158.770752,846.4663696,561.2872315
332.377,334.877,1.0,2.53039,58.89097301,0.0,2158.770752,846.4663696,561.2872315
334.877,337.377,1.0,1.55732,51.66589407,0.0,2158.770752,846.4663696,561.2872315
337.377,339.877,1.0,0.88663,25.80064898,0.0,2158.770752,846.4663696,561.2872315
339.877,342.377,1.0,0.88124,23.95698604,0.0,2158.770752,846.4663696,561.2872315
342.377,344.877,2.0,0.42361,57.84659234,0.0,2158.770752,846.4663696,561.2872315
344.877,347.377,2.0,1.05605,56.22710779,0.0,2158.770752,846.4663696,561.2872315
347.377,349.877,2.0,0.35372,61.86988907,0.0,2158.770752,846.4663696,561.2872315
349.877,352.377,2.0,0.47898,54.93574709,0.0,2158.770752,846.4663696,561.2872315
352.377,354.877,2.0,0.3747,58.54816474,0.0,2158.770752,846.4663696,561.2872315
354.877,357.377,2.0,0.8593,49.29529684,0.0,2158.770752,846.4663696,561.2872315
357.377,359.877,2.0,1.33941,22.14387061,0.0,2158.770752,846.4663696,561.2872315
359.877,362.377,3.0,1.3277,79.78109979,0.0,2158.770752,846.4663696,561.2872315
362.377,364.877,3.0,1.4453,55.53759712,0.0,2158.770752,846.4663696,561.2872315
364.877,367.377,3.0,1.57985,60.5385988,0.0,2158.770752,846.4663696,561.2872315
367.377,369.877,3.0,4.06039,13.99956292,0.0,2158.770752,846.4663696,561.2872315
369.877,372.377,2.0,9.00692,285.7145447,0.0,2158.770752,846.4663696,561.2872315
372.377,374.877,2.0,4.16584,151.1556011,0.0,2158.770752,846.4663696,561.2872315
374.877,377.377,2.0,2.97428,95.43245495,0.0,2158.770752,846.4663696,561.2872315
377.377,379.409,2.0,3.135,135.7835567,0.0,2158.770752,846.4663696,561.2872315
0.0,255.399,0.0,0.0,0.0,0.0,2204.348145,818.24823,564.0957031
255.399,256.795,1.0,1.42076,16.59281863,0.0,2204.348145,818.24823,564.0957031
256.795,259.295,1.0,2.23382,102.8228541,0.0,2204.348145,818.24823,564.0957031
259.295,261.795,1.0,1.62697,71.47354618,0.0,2204.348145,818.24823,564.0957031
261.795,264.295,1.0,1.48577,57.76020333,0.0,2204.348145,818.24823,564.0957031
264.295,266.795,1.0,0.91811,52.58044036,0.0,2204.348145,818.24823,564.0957031
266.795,269.295,1.0,1.99604,71.25764551,0.0,2204.348145,818.24823,564.0957031
269.295,271.795,1.0,2.77757,49.39048639,0.0,2204.348145,818.24823,564.0957031
271.795,274.295,1.0,1.57163,75.68298796,0.0,2204.348145,818.24823,564.0957031
274.295,276.795,1.0,0.84299,23.79001301,0.0,2204.348145,818.24823,564.0957031
276.795,279.295,1.0,0.35551,26.7884595,0.0,2204.348145,818.24823,564.0957031
279.295,281.795,1.0,0.52889,41.69799318,0.0,2204.348145,818.24823,564.0957031
281.795,284.295,1.0,1.03357,19.50881039,0.0,2204.348145,818.24823,564.0957031
284.295,286.795,1.0,0.36724,59.51188612,0.0,2204.348145,818.24823,564.0957031
286.795,289.295,1.0,0.69147,17.68899687,0.0,2204.348145,818.24823,564.0957031
289.295,291.795,1.0,0.8392,34.52432111,0.0,2204.348145,818.24823,564.0957031
291.795,294.295,1.0,0.80666,17.43147922,0.0,2204.348145,818.24823,564.0957031
294.295,296.795,1.0,0.79355,36.82826978,0.0,2204.348145,818.24823,564.0957031
296.795,299.295,1.0,2.61687,48.51509894,0.0,2204.348145,818.24823,564.0957031
299.295,301.795,2.0,3.32731,41.26144651,0.0,2204.348145,818.24823,564.0957031
301.795,304.295,2.0,4.60038,63.98849023,0.0,2204.348145,818.24823,564.0957031
304.295,306.795,1.0,4.6344,145.7661658,0.0,2204.348145,818.24823,564.0957031
306.795,309.295,1.0,6.38647,113.2404396,0.0,2204.348145,818.24823,564.0957031
309.295,311.795,1.0,7.50919,50.16748194,0.0,2204.348145,818.24823,564.0957031
311.795,314.295,1.0,5.71385,87.61639343,0.0,2204.348145,818.24823,564.0957031
314.295,316.795,1.0,3.6156,128.2891599,0.0,2204.348145,818.24823,564.0957031
316.795,319.295,1.0,2.09874,48.69581587,0.0,2204.348145,818.24823,564.0957031
319.295,321.795,1.0,1.48356,35.03213108,0.0,2204.348145,818.24823,564.0957031
321.795,324.295,2.0,2.18028,67.54612038,0.0,2204.348145,818.24823,564.0957031
324.295,326.795,2.0,1.05936,117.7119311,0.0,2204.348145,818.24823,564.0957031
326.795,329.295,2.0,1.36298,44.57575496,0.0,2204.348145,818.24823,564.0957031
329.295,331.795,2.0,0.43363,53.1757017,0.0,2204.348145,818.24823,564.0957031
331.795,334.295,2.0,0.43655,88.99291819,0.0,2204.348145,818.24823,564.0957031
334.295,336.795,1.0,1.21154,42.52331725,0.0,2204.348145,818.24823,564.0957031
336.795,339.295,2.0,1.54471,36.03561092,0.0,2204.348145,818.24823,564.0957031
339.295,341.795,2.0,0.60713,51.84409534,0.0,2204.348145,818.24823,564.0957031
341.795,344.295,2.0,1.41107,98.9681328,0.0,2204.348145,818.24823,564.0957031
344.295,346.795,2.0,1.37516,11.23374446,0.0,2204.348145,818.24823,564.0957031
346.795,349.295,2.0,0.55365,36.0585633,0.0,2204.348145,818.24823,564.0957031
349.295,351.795,1.0,2.06573,51.72400955,0.0,2204.348145,818.24823,564.0957031
