BHID,FROM,TO,ROCK
207,411.1871424,412.5575333,1.0
208,0,274.8675515,0.0
208,274.8675515,275.7829119,1.0
208,275.7829119,278.2829119,1.0
208,278.2829119,280.7829119,1.0
208,280.7829119,283.2829119,1.0
208,283.2829119,285.7829119,1.0
208,285.7829119,288.2829119,2.0
208,288.2829119,290.7829119,1.0
208,290.7829119,293.2829119,2.0
208,293.2829119,295.7829119,2.0
208,295.7829119,298.2829119,2.0
208,298.2829119,300.7829119,2.0
208,300.7829119,303.2829119,2.0
208,303.2829119,305.7829119,2.0
208,305.7829119,308.2829119,2.0
208,308.2829119,310.7829119,1.0
208,310.7829119,313.2829119,2.0
208,313.2829119,315.7829119,1.0
208,315.7829119,318.2829119,1.0
208,318.2829119,320.7829119,1.0
208,320.7829119,323.2829119,1.0
208,323.2829119,325.7829119,1.0
208,325.7829119,328.2829119,1.0
208,328.2829119,330.7829119,1.0
208,330.7829119,333.2829119,2.0
208,333.2829119,335.7829119,1.0
208,335.7829119,338.2829119,1.0
208,338.2829119,340.7829119,1.0
208,340.7829119,343.2829119,1.0
208,343.2829119,345.7829119,1.0
208,345.7829119,348.2829119,1.0
208,348.2829119,350.7829119,1.0
208,350.7829119,353.2829119,1.0
208,353.2829119,355.7829119,1.0
208,355.7829119,358.2829119,1.0
208,358.2829119,360.7829119,1.0
208,360.7829119,363.2829119,1.0
208,363.2829119,365.7829119,2.0
208,365.7829119,368.2829119,1.0
208,368.2829119,370.7829119,1.0
208,370.7829119,373.2829119,1.0
208,373.2829119,375.7829119,1.0
208,375.7829119,378.2829119,1.0
208,378.2829119,380.7829119,1.0
208,380.7829119,383.2829119,2.0
208,383.2829119,385.7829119,2.0
208,385.7829119,388.2829119,2.0
208,388.2829119,390.7829119,2.0
208,390.7829119,393.2829119,2.0
208,393.2829119,395.7829119,3.0
208,395.7829119,398.2829119,2.0
208,398.2829119,400.1578811,2.0
209,0,296.7532545,0.0
209,296.7532545,298.0786568,3.0
209,298.0786568,300.5786568,2.0
209,300.5786568,303.0786568,2.0
209,303.0786568,305.5786568,2.0
209,305.5786568,308.0786568,1.0
209,308.0786568,310.5786568,2.0
209,310.5786568,313.0786568,1.0
209,313.0786568,315.5786568,2.0
209,315.5786568,318.0786568,1.0
209,318.0786568,320.5786568,1.0
209,320.5786568,323.0786568,1.0
209,323.0786568,325.5786568,1.0
209,325.5786568,328.0786568,1.0
209,328.0786568,330.5786568,1.0
209,330.5786568,333.0786568,1.0
209,333.0786568,335.5786568,1.0
209,335.5786568,338.0786568,1.0
209,338.0786568,340.5786568,1.0
209,340.5786568,343.0786568,1.0
209,343.0786568,345.5786568,1.0
209,345.5786568,348.0786568,1.0
209,348.0786568,350.5786568,1.0
209,350.5786568,353.0786568,1.0
209,353.0786568,355.5786568,1.0
209,355.5786568,358.0786568,1.0
209,358.0786568,360.5786568,1.0
209,360.5786568,363.0786568,1.0
209,363.0786568,365.5786568,1.0
209,365.5786568,368.0786568,1.0
209,368.0786568,370.5786568,1.0
209,370.5786568,373.0786568,1.0
209,373.0786568,375.5786568,1.0
209,375.5786568,378.0786568,1.0
209,378.0786568,380.5786568,1.0
209,380.5786568,383.0786568,1.0
209,383.0786568,385.5786568,1.0
209,385.5786568,388.0786568,1.0
209,388.0786568,390.5786568,1.0
209,390.5786568,392.5781436,1.0
210,0,318.3623039,0.0
210,318.3623039,320.2802488,2.0
210,320.2802488,322.7802488,2.0
210,322.7802488,325.2802488,2.0
210,325.2802488,327.7802488,2.0
210,327.7802488,330.2802488,2.0
210,330.2802488,332.7802488,2.0
210,332.7802488,335.2802488,2.0
210,335.2802488,337.7802488,2.0
210,337.7802488,340.2802488,2.0
210,340.2802488,342.7802488,2.0
210,342.7802488,345.2802488,1.0
210,345.2802488,347.7802488,1.0
210,347.7802488,350.2802488,1.0
210,350.2802488,352.7802488,2.0
210,352.7802488,355.2802488,2.0
210,355.2802488,357.7802488,2.0
210,357.7802488,360.2802488,2.0
210,360.2802488,362.7802488,2.0
210,362.7802488,365.2802488,2.0
210,365.2802488,367.7802488,2.0
210,367.7802488,370.2802488,2.0
210,370.2802488,372.7802488,2.0
210,372.7802488,375.2802488,2.0
210,375.2802488,377.7802488,2.0
210,377.7802488,380.2802488,2.0
210,380.2802488,382.7802488,2.0
210,382.7802488,385.2802488,2.0
211,0,287.1801163,0.0
211,287.1801163,287.3772836,2.0
211,287.3772836,289.8772836,1.0
211,289.8772836,292.3772836,1.0
211,292.3772836,294.8772836,1.0
211,294.8772836,297.3772836,1.0
211,297.3772836,299.8772836,1.0
211,299.8772836,302.3772836,2.0
211,302.3772836,304.8772836,2.0
211,304.8772836,307.3772836,2.0
211,307.3772836,309.8772836,2.0
211,309.8772836,312.3772836,3.0
211,312.3772836,314.8772836,3.0
211,314.8772836,317.3772836,3.0
211,317.3772836,319.8772836,3.0
211,319.8772836,322.3772836,3.0
211,322.3772836,324.8772836,3.0
211,324.8772836,327.3772836,3.0
211,327.3772836,329.8772836,2.0
211,329.8772836,332.3772836,2.0
211,332.3772836,334.8772836,1.0
211,334.8772836,337.3772836,1.0
211,337.3772836,339.8772836,1.0
211,339.8772836,342.3772836,1.0
211,342.3772836,344.8772836,2.0
211,344.8772836,347.3772836,2.0
211,347.3772836,349.8772836,2.0
211,349.8772836,352.3772836,2.0
211,352.3772836,354.8772836,2.0
211,354.8772836,357.3772836,2.0
211,357.3772836,359.8772836,2.0
211,359.8772836,362.3772836,3.0
211,362.3772836,364.8772836,3.0
211,364.8772836,367.3772836,3.0
211,367.3772836,369.8772836,3.0
211,369.8772836,372.3772836,2.0
211,372.3772836,374.8772836,2.0
211,374.8772836,377.3772836,2.0
211,377.3772836,379.4085409,2.0
212,0,255.3991675,0.0
212,255.3991675,256.7953129,1.0
212,256.7953129,259.2953129,1.0
212,259.2953129,261.7953129,1.0
212,261.7953129,264.2953129,1.0
212,264.2953129,266.7953129,1.0
212,266.7953129,269.2953129,1.0
212,269.2953129,271.7953129,1.0
212,271.7953129,274.2953129,1.0
212,274.2953129,276.7953129,1.0
212,276.7953129,279.2953129,1.0
212,279.2953129,281.7953129,1.0
212,281.7953129,284.2953129,1.0
212,284.2953129,286.7953129,1.0
212,286.7953129,289.2953129,1.0
212,289.2953129,291.7953129,1.0
212,291.7953129,294.2953129,1.0
212,294.2953129,296.7953129,1.0
212,296.7953129,299.2953129,1.0
212,299.2953129,301.7953129,2.0
212,301.7953129,304.2953129,2.0
212,304.2953129,306.7953129,1.0
212,306.7953129,309.2953129,1.0
212,309.2953129,311.7953129,1.0
212,311.7953129,314.2953129,1.0
212,314.2953129,316.7953129,1.0
212,316.7953129,319.2953129,1.0
212,319.2953129,321.7953129,1.0
212,321.7953129,324.2953129,2.0
212,324.2953129,326.7953129,2.0
212,326.7953129,329.2953129,2.0
212,329.2953129,331.7953129,2.0
212,331.7953129,334.2953129,2.0
212,334.2953129,336.7953129,1.0
212,336.7953129,339.2953129,2.0
212,339.2953129,341.7953129,2.0
212,341.7953129,344.2953129,2.0
212,344.2953129,346.7953129,2.0
212,346.7953129,349.2953129,2.0
212,349.2953129,351.7953129,1.0
212,351.7953129,354.2953129,2.0
212,354.2953129,356.7953129,2.0
212,356.7953129,359.2953129,3.0
212,359.2953129,361.7953129,3.0
212,361.7953129,364.2953129,2.0
212,364.2953129,366.7953129,2.0
212,366.7953129,369.2953129,2.0
212,369.2953129,371.7953129,2.0
212,371.7953129,373.8264374,3.0
213,0,266.3041376,0.0
213,266.3041376,268.7688472,3.0
213,268.7688472,271.2688472,3.0
213,271.2688472,273.7688472,2.0
213,273.7688472,276.2688472,3.0
213,276.2688472,278.7688472,3.0
213,278.7688472,281.2688472,3.0
213,281.2688472,283.7688472,3.0
213,283.7688472,286.2688472,2.0
213,286.2688472,288.7688472,2.0
213,288.7688472,291.2688472,1.0
213,291.2688472,293.7688472,2.0
213,293.7688472,296.2688472,2.0
213,296.2688472,298.7688472,2.0
213,298.7688472,301.2688472,2.0
213,301.2688472,303.7688472,2.0
213,303.7688472,306.2688472,2.0
213,306.2688472,308.7688472,2.0
213,308.7688472,311.2688472,2.0
213,311.2688472,313.7688472,2.0
213,313.7688472,316.2688472,2.0
213,316.2688472,318.7688472,2.0
213,318.7688472,321.2688472,2.0
213,321.2688472,323.7688472,1.0
213,323.7688472,326.2688472,1.0
213,326.2688472,328.7688472,1.0
213,328.7688472,331.2688472,1.0
213,331.2688472,333.7688472,1.0
213,333.7688472,336.2688472,1.0
213,336.2688472,338.7688472,2.0
213,338.7688472,341.2688472,2.0
213,341.2688472,343.7688472,1.0
213,343.7688472,346.2688472,1.0
213,346.2688472,348.7688472,1.0
213,348.7688472,351.2688472,2.0
213,351.2688472,353.7688472,2.0
213,353.7688472,356.2688472,2.0
213,356.2688472,358.7688472,2.0
213,358.7688472,361.2688472,2.0
213,361.2688472,363.7688472,2.0
213,363.7688472,366.2688472,3.0
213,366.2688472,368.7688472,2.0
213,368.7688472,371.1325921,3.0
214,0,276.1114298,0.0
214,276.1114298,277.8658159,2.0
214,277.8658159,280.3658159,2.0
214,280.3658159,282.8658159,3.0
214,282.8658159,285.3658159,2.0
214,285.3658159,287.8658159,2.0
214,287.8658159,290.3658159,2.0
214,290.3658159,292.8658159,2.0
214,292.8658159,295.3658159,1.0
214,295.3658159,297.8658159,2.0
214,297.8658159,300.3658159,2.0
214,300.3658159,302.8658159,1.0
214,302.8658159,305.3658159,1.0
214,305.3658159,307.8658159,1.0
214,307.8658159,310.3658159,1.0
214,310.3658159,312.8658159,1.0
214,312.8658159,315.3658159,1.0
214,315.3658159,317.8658159,2.0
214,317.8658159,320.3658159,1.0
214,320.3658159,322.8658159,1.0
214,322.8658159,325.3658159,1.0
214,325.3658159,327.8658159,2.0
214,327.8658159,330.3658159,2.0
214,330.3658159,332.8658159,1.0
214,332.8658159,335.3658159,1.0
214,335.3658159,337.8658159,2.0
214,337.8658159,340.3658159,1.0
214,340.3658159,342.8658159,2.0
214,342.8658159,345.3658159,2.0
214,345.3658159,347.8658159,2.0
214,347.8658159,350.3658159,2.0
214,350.3658159,352.8658159,3.0
214,352.8658159,355.3658159,2.0
214,355.3658159,357.8658159,3.0
214,357.8658159,360.3658159,3.0
214,360.3658159,362.8658159,3.0
214,362.8658159,365.3658159,3.0
214,365.3658159,367.6375397,3.0
215,0,393.4694425,0.0
215,393.4694425,394.4648573,2.0
215,394.4648573,396.9648573,2.0
215,396.9648573,399.4648573,3.0
215,399.4648573,401.9648573,3.0
215,401.9648573,404.4648573,2.0
215,404.4648573,406.9648573,2.0
215,406.9648573,409.4648573,1.0
215,409.4648573,411.9648573,1.0
215,411.9648573,414.4648573,2.0
215,414.4648573,416.9648573,2.0
215,416.9648573,419.4648573,2.0
215,419.4648573,421.9648573,2.0
215,421.9648573,424.4648573,2.0
215,424.4648573,426.9648573,2.0
215,426.9648573,429.4648573,2.0
215,429.4648573,431.9648573,3.0
215,431.9648573,434.4648573,3.0
215,434.4648573,436.8079416,3.0
216,0,321.7276035,0.0
216,321.7276035,323.0831133,2.0
216,323.0831133,325.5831133,2.0
216,325.5831133,328.0831133,1.0
216,328.0831133,330.5831133,1.0
216,330.5831133,333.0831133,1.0
216,333.0831133,335.5831133,1.0
216,335.5831133,338.0831133,1.0
216,338.0831133,340.5831133,1.0
216,340.5831133,343.0831133,1.0
216,343.0831133,345.5831133,1.0
216,345.5831133,348.0831133,1.0
216,348.0831133,350.5831133,1.0
216,350.5831133,353.0831133,1.0
216,353.0831133,355.5831133,1.0
216,355.5831133,358.0831133,1.0
216,358.0831133,360.5831133,2.0
216,360.5831133,363.0831133,3.0
216,363.0831133,365.5831133,3.0
216,365.5831133,368.0831133,3.0
216,368.0831133,370.5831133,2.0
216,370.5831133,373.0831133,2.0
216,373.0831133,375.5831133,2.0
216,375.5831133,378.0831133,1.0
216,378.0831133,380.5831133,2.0
216,380.5831133,383.0831133,2.0
216,383.0831133,385.5831133,2.0
216,385.5831133,388.0831133,2.0
216,388.0831133,390.5831133,1.0
216,390.5831133,393.0831133,1.0
216,393.0831133,395.5831133,2.0
216,395.5831133,398.0831133,2.0
216,398.0831133,400.5831133,2.0
216,400.5831133,403.0831133,2.0
216,403.0831133,405.5831133,3.0
216,405.5831133,408.0831133,3.0
216,408.0831133,410.5831133,3.0
216,410.5831133,413.0831133,3.0
216,413.0831133,415.5831133,3.0
216,415.5831133,418.0831133,2.0
216,418.0831133,420.5831133,2.0
216,420.5831133,423.0831133,2.0
216,423.0831133,425.5831133,2.0
216,425.5831133,428.0831133,2.0
216,428.0831133,430.5831133,2.0
216,430.5831133,430.9604837,2.0
217,0,318.1278807,0.0
217,318.1278807,320.2079306,2.0
217,320.2079306,322.7079306,2.0
217,322.7079306,325.2079306,2.0
217,325.2079306,327.7079306,2.0
217,327.7079306,330.2079306,1.0
217,330.2079306,332.7079306,1.0
217,332.7079306,335.2079306,1.0
217,335.2079306,337.7079306,1.0
217,337.7079306,340.2079306,1.0
217,340.2079306,342.7079306,1.0
217,342.7079306,345.2079306,1.0
217,345.2079306,347.7079306,1.0
217,347.7079306,350.2079306,1.0
217,350.2079306,352.7079306,1.0
217,352.7079306,355.2079306,1.0
217,355.2079306,357.7079306,1.0
217,357.7079306,360.2079306,1.0
217,360.2079306,362.7079306,1.0
217,362.7079306,365.2079306,1.0
217,365.2079306,367.7079306,1.0
217,367.7079306,370.2079306,1.0
217,370.2079306,372.7079306,2.0
217,372.7079306,375.2079306,1.0
217,375.2079306,377.7079306,2.0
217,377.7079306,380.2079306,2.0
217,380.2079306,382.7079306,1.0
217,382.7079306,385.2079306,1.0
217,385.2079306,387.7079306,2.0
217,387.7079306,390.2079306,2.0
217,390.2079306,392.7079306,2.0
217,392.7079306,395.2079306,1.0
217,395.2079306,397.7079306,1.0
217,397.7079306,400.2079306,2.0
217,400.2079306,402.7079306,2.0
217,402.7079306,405.2079306,2.0
217,405.2079306,407.7079306,2.0
217,407.7079306,410.2079306,2.0
217,410.2079306,412.7079306,2.0
217,412.7079306,415.2079306,3.0
217,415.2079306,417.7079306,3.0
217,417.7079306,420.2079306,3.0
217,420.2079306,422.7079306,3.0
217,422.7079306,424.9638005,3.0
218,0,313.4776973,0.0
218,313.4776973,313.6479295,2.0
218,313.6479295,316.1479295,2.0
218,316.1479295,318.6479295,2.0
218,318.6479295,321.1479295,2.0
218,321.1479295,323.6479295,3.0
218,323.6479295,326.1479295,2.0
218,326.1479295,328.6479295,2.0
218,328.6479295,331.1479295,3.0
218,331.1479295,333.6479295,3.0
218,333.6479295,336.1479295,2.0
218,336.1479295,338.6479295,2.0
218,338.6479295,341.1479295,2.0
218,341.1479295,343.6479295,1.0
218,343.6479295,346.1479295,2.0
218,346.1479295,348.6479295,2.0
218,348.6479295,351.1479295,2.0
218,351.1479295,353.6479295,2.0
218,353.6479295,356.1479295,2.0
218,356.1479295,358.6479295,1.0
218,358.6479295,361.1479295,1.0
218,361.1479295,363.6479295,1.0
218,363.6479295,366.1479295,1.0
218,366.1479295,368.6479295,1.0
218,368.6479295,371.1479295,1.0
218,371.1479295,373.6479295,1.0
218,373.6479295,376.1479295,1.0
218,376.1479295,378.6479295,1.0
218,378.6479295,381.1479295,1.0
218,381.1479295,383.6479295,1.0
218,383.6479295,386.1479295,1.0
218,386.1479295,388.6479295,1.0
218,388.6479295,391.1479295,1.0
218,391.1479295,393.6479295,1.0
218,393.6479295,396.1479295,1.0
218,396.1479295,398.6479295,1.0
218,398.6479295,401.1479295,1.0
218,401.1479295,403.6479295,1.0
218,403.6479295,406.1479295,1.0
218,406.1479295,408.6479295,1.0
218,408.6479295,411.1479295,1.0
218,411.1479295,413.6479295,1.0
218,413.6479295,416.1479295,1.0
218,416.1479295,417.7762371,2.0
219,0,321.6794645,0.0
219,321.6794645,323.9115799,2.0
219,323.9115799,326.4115799,2.0
219,326.4115799,328.9115799,2.0
219,328.9115799,331.4115799,2.0
219,331.4115799,333.9115799,1.0
219,333.9115799,336.4115799,1.0
219,336.4115799,338.9115799,1.0
219,338.9115799,341.4115799,2.0
219,341.4115799,343.9115799,1.0
219,343.9115799,346.4115799,1.0
219,346.4115799,348.9115799,1.0
219,348.9115799,351.4115799,1.0
219,351.4115799,353.9115799,1.0
219,353.9115799,356.4115799,2.0
219,356.4115799,358.9115799,2.0
219,358.9115799,361.4115799,1.0
219,361.4115799,363.9115799,1.0
219,363.9115799,366.4115799,1.0
219,366.4115799,368.9115799,1.0
219,368.9115799,371.4115799,1.0
219,371.4115799,373.9115799,1.0
219,373.9115799,376.4115799,1.0
219,376.4115799,378.9115799,1.0
219,378.9115799,381.4115799,1.0
219,381.4115799,383.9115799,1.0
219,383.9115799,386.4115799,1.0
219,386.4115799,388.9115799,1.0
219,388.9115799,391.4115799,1.0
219,391.4115799,393.9115799,1.0
219,393.9115799,396.4115799,1.0
219,396.4115799,398.9115799,1.0
219,398.9115799,401.4115799,1.0
219,401.4115799,403.9115799,1.0
219,403.9115799,404.2643364,1.0
220,0,332.9678511,0.0
220,332.9678511,333.4758673,1.0
220,333.4758673,335.9758673,2.0
220,335.9758673,338.4758673,2.0
220,338.4758673,340.9758673,2.0
220,340.9758673,343.4758673,1.0
220,343.4758673,345.9758673,1.0
220,345.9758673,348.4758673,1.0
220,348.4758673,350.9758673,2.0
220,350.9758673,353.4758673,2.0
220,353.4758673,355.9758673,3.0
220,355.9758673,358.4758673,2.0
220,358.4758673,360.9758673,2.0
220,360.9758673,363.4758673,2.0
220,363.4758673,365.9758673,2.0
220,365.9758673,368.4758673,1.0
220,368.4758673,370.9758673,1.0
220,370.9758673,373.4758673,1.0
220,373.4758673,375.9758673,1.0
220,375.9758673,378.4758673,1.0
220,378.4758673,380.9758673,1.0
220,380.9758673,383.4758673,1.0
220,383.4758673,385.9758673,1.0
220,385.9758673,388.4758673,2.0
220,388.4758673,390.9758673,1.0
220,390.9758673,392.4901149,1.0
221,0,304.8812968,0.0
221,304.8812968,305.7933175,1.0
221,305.7933175,308.2933175,2.0
221,308.2933175,310.7933175,1.0
221,310.7933175,313.2933175,1.0
221,313.2933175,315.7933175,1.0
221,315.7933175,318.2933175,1.0
221,318.2933175,320.7933175,2.0
221,320.7933175,323.2933175,2.0
221,323.2933175,325.7933175,2.0
221,325.7933175,328.2933175,2.0
221,328.2933175,330.7933175,2.0
221,330.7933175,333.2933175,2.0
221,333.2933175,335.7933175,1.0
221,335.7933175,338.2933175,1.0
221,338.2933175,340.7933175,1.0
221,340.7933175,343.2933175,1.0
221,343.2933175,345.7933175,1.0
221,345.7933175,348.2933175,1.0
221,348.2933175,350.7933175,1.0
221,350.7933175,353.2933175,2.0
221,353.2933175,355.7933175,1.0
221,355.7933175,358.2933175,1.0
221,358.2933175,360.7933175,1.0
221,360.7933175,363.2933175,1.0
221,363.2933175,365.7933175,1.0
221,365.7933175,368.2933175,1.0
221,368.2933175,370.7933175,1.0
221,370.7933175,373.2933175,1.0
221,373.2933175,375.7933175,1.0
221,375.7933175,378.2933175,2.0
221,378.2933175,380.7933175,2.0
221,380.7933175,383.2933175,2.0
221,383.2933175,385.7933175,2.0
221,385.7933175,388.2933175,2.0
221,388.2933175,389.2523909,2.0
222,0,273.1841528,0.0
222,273.1841528,274.4017268,1.0
222,274.4017268,276.9017268,1.0
222,276.9017268,279.4017268,1.0
222,279.4017268,281.9017268,1.0
222,281.9017268,284.4017268,1.0
222,284.4017268,286.9017268,1.0
222,286.9017268,289.4017268,1.0
222,289.4017268,291.9017268,1.0
222,291.9017268,294.4017268,1.0
222,294.4017268,296.9017268,2.0
222,296.9017268,299.4017268,2.0
222,299.4017268,301.9017268,2.0
222,301.9017268,304.4017268,2.0
222,304.4017268,306.9017268,2.0
222,306.9017268,309.4017268,2.0
222,309.4017268,311.9017268,2.0
222,311.9017268,314.4017268,2.0
222,314.4017268,316.9017268,2.0
222,316.9017268,319.4017268,2.0
222,319.4017268,321.9017268,2.0
222,321.9017268,324.4017268,2.0
222,324.4017268,326.9017268,2.0
222,326.9017268,329.4017268,2.0
222,329.4017268,331.9017268,2.0
222,331.9017268,334.4017268,2.0
222,334.4017268,336.9017268,2.0
222,336.9017268,339.4017268,2.0
222,339.4017268,341.9017268,2.0
222,341.9017268,344.4017268,2.0
222,344.4017268,346.9017268,2.0
222,346.9017268,349.4017268,1.0
222,349.4017268,351.9017268,1.0
222,351.9017268,354.4017268,1.0
222,354.4017268,356.9017268,1.0
222,356.9017268,359.4017268,1.0
222,359.4017268,361.9017268,1.0
222,361.9017268,364.4017268,1.0
222,364.4017268,366.9017268,1.0
222,366.9017268,369.4017268,1.0
222,369.4017268,371.9017268,1.0
222,371.9017268,374.4017268,1.0
222,374.4017268,376.9017268,2.0
222,376.9017268,379.4017268,1.0
222,379.4017268,381.9017268,2.0
222,381.9017268,384.4017268,2.0
222,384.4017268,384.6520294,2.0
224,0,314.2551373,0.0
224,314.2551373,314.732401,2.0
224,314.732401,317.232401,2.0
224,317.232401,319.732401,2.0
224,319.732401,322.232401,3.0
224,322.232401,324.732401,2.0
224,324.732401,327.232401,2.0
224,327.232401,329.732401,2.0
224,329.732401,332.232401,2.0
224,332.232401,334.732401,2.0
224,334.732401,337.232401,2.0
224,337.232401,339.732401,2.0
224,339.732401,342.232401,2.0
224,342.232401,344.732401,3.0
224,344.732401,347.232401,3.0
224,347.232401,349.732401,3.0
224,349.732401,352.232401,3.0
224,352.232401,354.732401,2.0
224,354.732401,357.232401,2.0
224,357.232401,359.732401,2.0
224,359.732401,362.232401,2.0
224,362.232401,364.732401,2.0
224,364.732401,367.232401,2.0
224,367.232401,369.732401,2.0
224,369.732401,372.232401,1.0
224,372.232401,374.732401,1.0
224,374.732401,377.232401,1.0
224,377.232401,379.732401,2.0
224,379.732401,382.232401,2.0
224,382.232401,384.732401,2.0
224,384.732401,386.947695,1.0
225,0,411.2960636,0.0
225,411.2960636,412.9361143,3.0
225,412.9361143,415.4361143,3.0
225,415.4361143,417.9361143,3.0
225,417.9361143,420.4361143,2.0
225,420.4361143,422.9361143,2.0
225,422.9361143,425.4361143,2.0
225,425.4361143,427.9361143,2.0
225,427.9361143,430.4361143,2.0
225,430.4361143,432.9361143,2.0
225,432.9361143,435.4361143,2.0
225,435.4361143,436.9410936,2.0
226,0,331.5481173,0.0
226,331.5481173,332.1760311,2.0
226,332.1760311,334.6760311,2.0
226,334.6760311,337.1760311,2.0
226,337.1760311,339.6760311,2.0
226,339.6760311,342.1760311,2.0
226,342.1760311,344.6760311,3.0
226,344.6760311,347.1760311,2.0
226,347.1760311,349.6760311,2.0
226,349.6760311,352.1760311,2.0
226,352.1760311,354.6760311,1.0
226,354.6760311,357.1760311,1.0
226,357.1760311,359.6760311,1.0
226,359.6760311,362.1760311,1.0
226,362.1760311,364.6760311,1.0
226,364.6760311,367.1760311,2.0
226,367.1760311,369.6760311,1.0
226,369.6760311,372.1760311,1.0
226,372.1760311,374.6760311,1.0
226,374.6760311,377.1760311,1.0
226,377.1760311,379.6760311,1.0
226,379.6760311,382.1760311,1.0
226,382.1760311,384.6760311,2.0
226,384.6760311,387.1760311,1.0
226,387.1760311,389.6760311,1.0
226,389.6760311,392.1760311,2.0
226,392.1760311,394.6760311,1.0
226,394.6760311,397.1760311,2.0
226,397.1760311,399.6760311,1.0
226,399.6760311,402.1760311,1.0
226,402.1760311,404.6760311,2.0
226,404.6760311,407.1760311,3.0
226,407.1760311,409.6760311,3.0
226,409.6760311,412.1760311,3.0
226,412.1760311,414.6760311,3.0
226,414.6760311,417.1760311,2.0
226,417.1760311,419.6760311,3.0
226,419.6760311,422.1760311,2.0
226,422.1760311,424.6760311,2.0
226,424.6760311,427.1760311,1.0
226,427.1760311,429.6760311,2.0
226,429.6760311,432.1760311,2.0
226,432.1760311,433.6449508,2.0
228,0,344.402374,0.0
228,344.402374,344.7829021,2.0
228,344.7829021,347.2829021,2.0
228,347.2829021,349.7829021,2.0
228,349.7829021,352.2829021,2.0
228,352.2829021,354.7829021,2.0
228,354.7829021,357.2829021,2.0
228,357.2829021,359.7829021,2.0
228,359.7829021,362.2829021,2.0
228,362.2829021,364.7829021,2.0
228,364.7829021,367.2829021,1.0
228,367.2829021,369.7829021,1.0
228,369.7829021,372.2829021,1.0
228,372.2829021,374.7829021,1.0
228,374.7829021,377.2829021,1.0
228,377.2829021,379.7829021,1.0
228,379.7829021,382.2829021,1.0
228,382.2829021,384.7829021,1.0
228,384.7829021,387.2829021,1.0
228,387.2829021,389.7829021,1.0
228,389.7829021,392.2829021,1.0
228,392.2829021,394.7829021,1.0
228,394.7829021,397.2829021,1.0
228,397.2829021,399.7829021,1.0
228,399.7829021,402.2829021,1.0
228,402.2829021,404.7829021,1.0
228,404.7829021,407.2829021,1.0
228,407.2829021,409.7829021,1.0
228,409.7829021,412.2829021,1.0
228,412.2829021,414.7829021,1.0
228,414.7829021,417.2829021,1.0
228,417.2829021,419.7829021,1.0
228,419.7829021,422.2829021,1.0
228,422.2829021,424.7829021,1.0
228,424.7829021,426.9881327,1.0
229,0,341.6821932,0.0
229,341.6821932,343.0691059,1.0
229,343.0691059,345.5691059,1.0
229,345.5691059,348.0691059,1.0
229,348.0691059,350.5691059,1.0
229,350.5691059,353.0691059,1.0
229,353.0691059,355.5691059,1.0
229,355.5691059,358.0691059,1.0
229,358.0691059,360.5691059,1.0
229,360.5691059,363.0691059,1.0
229,363.0691059,365.5691059,1.0
229,365.5691059,368.0691059,1.0
229,368.0691059,370.5691059,1.0
229,370.5691059,373.0691059,2.0
229,373.0691059,375.5691059,2.0
229,375.5691059,378.0691059,2.0
229,378.0691059,380.5691059,2.0
229,380.5691059,383.0691059,2.0
229,383.0691059,385.5691059,2.0
229,385.5691059,388.0691059,1.0
229,388.0691059,390.5691059,1.0
229,390.5691059,393.0691059,1.0
229,393.0691059,395.5691059,1.0
229,395.5691059,398.0691059,1.0
229,398.0691059,400.5691059,1.0
229,400.5691059,403.0691059,1.0
229,403.0691059,405.5691059,1.0
229,405.5691059,408.0691059,1.0
229,408.0691059,410.5691059,1.0
229,410.5691059,411.2274093,1.0
230,0,337.2279413,0.0
230,337.2279413,338.2511961,2.0
230,338.2511961,340.7511961,2.0
230,340.7511961,343.2511961,2.0
230,343.2511961,345.7511961,2.0
230,345.7511961,348.2511961,2.0
230,348.2511961,350.7511961,2.0
230,350.7511961,353.2511961,2.0
230,353.2511961,355.7511961,1.0
230,355.7511961,358.2511961,1.0
230,358.2511961,360.7511961,1.0
230,360.7511961,363.2511961,1.0
230,363.2511961,365.7511961,1.0
230,365.7511961,368.2511961,1.0
230,368.2511961,370.7511961,1.0
230,370.7511961,373.2511961,1.0
230,373.2511961,375.7511961,1.0
230,375.7511961,378.2511961,1.0
230,378.2511961,380.7511961,1.0
230,380.7511961,383.2511961,1.0
230,383.2511961,385.7511961,1.0
230,385.7511961,388.2511961,1.0
230,388.2511961,390.7511961,1.0
230,390.7511961,393.2511961,1.0
230,393.2511961,395.7511961,1.0
230,395.7511961,396.133278,1.0
231,0,317.0273116,0.0
231,317.0273116,318.1674366,1.0
231,318.1674366,320.6674366,1.0
231,320.6674366,323.1674366,1.0
231,323.1674366,325.6674366,1.0
231,325.6674366,328.1674366,1.0
231,328.1674366,330.6674366,1.0
231,330.6674366,333.1674366,1.0
231,333.1674366,335.6674366,1.0
231,335.6674366,338.1674366,1.0
231,338.1674366,340.6674366,1.0
231,340.6674366,343.1674366,1.0
231,343.1674366,345.6674366,1.0
231,345.6674366,348.1674366,1.0
231,348.1674366,350.6674366,1.0
231,350.6674366,353.1674366,2.0
231,353.1674366,355.6674366,2.0
231,355.6674366,358.1674366,2.0
231,358.1674366,360.6674366,1.0
231,360.6674366,363.1674366,2.0
231,363.1674366,365.6674366,2.0
