midx;midy;midz
10915;10605;4025
10905;10615;4025
10915;10615;4025
10905;10605;4035
10915;10605;4035
10905;10615;4035
10915;10615;4035
10925;10605;4025
10935;10605;4025
10925;10615;4025
10935;10615;4025
10925;10605;4035
10935;10605;4035
10925;10615;4035
10935;10615;4035
10945;10605;4025
10955;10605;4025
10945;10615;4025
10955;10615;4025
10945;10605;4035
10955;10605;4035
10945;10615;4035
10955;10615;4035
10965;10605;4025
10975;10605;4025
10965;10615;4025
10975;10615;4025
10965;10605;4035
10975;10605;4035
10965;10615;4035
10975;10615;4035
10985;10605;4025
10995;10605;4025
10985;10615;4025
10995;10615;4025
10985;10605;4035
10995;10605;4035
10985;10615;4035
10995;10615;4035
11005;10605;4025
11015;10605;4025
11005;10615;4025
11015;10615;4025
11005;10605;4035
11015;10605;4035
11005;10615;4035
11015;10615;4035
11025;10605;4025
11035;10605;4025
11025;10615;4025
11035;10615;4025
11025;10605;4035
11035;10605;4035
11025;10615;4035
11035;10615;4035
11045;10605;4025
11055;10605;4025
11045;10615;4025
11055;10615;4025
11045;10605;4035
11055;10605;4035
11045;10615;4035
11055;10615;4035
11065;10605;4025
11075;10605;4025
11065;10615;4025
11075;10615;4025
11065;10605;4035
11075;10605;4035
11065;10615;4035
11075;10615;4035
11085;10605;4035
11085;10615;4035
10305;10625;4025
10315;10625;4025
10305;10635;4025
10315;10635;4025
10305;10625;4035
10315;10625;4035
10305;10635;4035
10315;10635;4035
10325;10625;4025
10335;10625;4025
10325;10635;4025
10335;10635;4025
10325;10625;4035
10335;10625;4035
10325;10635;4035
10335;10635;4035
10345;10625;4025
10355;10625;4025
10345;10635;4025
10355;10635;4025
10345;10625;4035
10355;10625;4035
10345;10635;4035
10355;10635;4035
10365;10625;4025
10375;10625;4025
10365;10635;4025
10375;10635;4025
10365;10625;4035
10375;10625;4035
10365;10635;4035
10375;10635;4035
10385;10625;4025
10395;10625;4025
10385;10635;4025
10395;10635;4025
10385;10625;4035
10395;10625;4035
10385;10635;4035
10395;10635;4035
10405;10625;4025
10415;10625;4025
10405;10635;4025
10415;10635;4025
10405;10625;4035
10415;10625;4035
10405;10635;4035
10415;10635;4035
10425;10625;4025
10435;10625;4025
10425;10635;4025
10435;10635;4025
10425;10625;4035
10435;10625;4035
10425;10635;4035
10435;10635;4035
10445;10625;4025
10455;10625;4025
10445;10635;4025
10455;10635;4025
10445;10625;4035
10455;10625;4035
10445;10635;4035
10455;10635;4035
10465;10625;4025
10475;10625;4025
10465;10635;4025
10475;10635;4025
10465;10625;4035
10475;10625;4035
10465;10635;4035
10475;10635;4035
10485;10625;4025
10495;10625;4025
10485;10635;4025
10495;10635;4025
10485;10625;4035
10495;10625;4035
10485;10635;4035
10495;10635;4035
10505;10625;4025
10515;10625;4025
10505;10635;4025
10515;10635;4025
10505;10625;4035
10515;10625;4035
10505;10635;4035
10515;10635;4035
10525;10625;4025
10535;10625;4025
10525;10635;4025
10535;10635;4025
10525;10625;4035
10535;10625;4035
10525;10635;4035
10535;10635;4035
10545;10625;4025
10555;10625;4025
10545;10635;4025
10555;10635;4025
10545;10625;4035
10555;10625;4035
10545;10635;4035
10555;10635;4035
10565;10625;4025
10575;10625;4025
10565;10635;4025
10575;10635;4025
10565;10625;4035
10575;10625;4035
10565;10635;4035
10575;10635;4035
10585;10625;4025
10595;10625;4025
10585;10635;4025
10595;10635;4025
10585;10625;4035
10595;10625;4035
10585;10635;4035
10595;10635;4035
10605;10625;4025
10615;10625;4025
10605;10635;4025
10615;10635;4025
10605;10625;4035
10615;10625;4035
10605;10635;4035
10615;10635;4035
10625;10625;4025
10635;10625;4025
10625;10635;4025
10635;10635;4025
10625;10625;4035
10635;10625;4035
10625;10635;4035
10635;10635;4035
10645;10625;4025
10655;10625;4025
10645;10635;4025
10655;10635;4025
10645;10625;4035
10655;10625;4035
10645;10635;4035
10655;10635;4035
10665;10625;4025
10675;10625;4025
10665;10635;4025
10675;10635;4025
10665;10625;4035
10675;10625;4035
10665;10635;4035
10675;10635;4035
10685;10625;4025
10695;10625;4025
10685;10635;4025
10695;10635;4025
10685;10625;4035
10695;10625;4035
10685;10635;4035
10695;10635;4035
10705;10625;4025
10715;10625;4025
10705;10635;4025
10715;10635;4025
10705;10625;4035
10715;10625;4035
10705;10635;4035
10715;10635;4035
10725;10625;4025
10735;10625;4025
10725;10635;4025
10735;10635;4025
10725;10625;4035
10735;10625;4035
10725;10635;4035
10735;10635;4035
10745;10625;4025
10755;10625;4025
10745;10635;4025
10755;10635;4025
10745;10625;4035
10755;10625;4035
10745;10635;4035
10755;10635;4035
10765;10625;4025
10775;10625;4025
10765;10635;4025
10775;10635;4025
10765;10625;4035
10775;10625;4035
10765;10635;4035
10775;10635;4035
10785;10625;4025
10795;10625;4025
10785;10635;4025
10795;10635;4025
10785;10625;4035
10795;10625;4035
10785;10635;4035
10795;10635;4035
10805;10625;4025
10815;10625;4025
10805;10635;4025
10815;10635;4025
10805;10625;4035
10815;10625;4035
10805;10635;4035
10815;10635;4035
10825;10625;4025
10835;10625;4025
10825;10635;4025
10835;10635;4025
10825;10625;4035
10835;10625;4035
10825;10635;4035
10835;10635;4035
10845;10625;4025
10855;10625;4025
10845;10635;4025
10855;10635;4025
10845;10625;4035
10855;10625;4035
10845;10635;4035
10855;10635;4035
10865;10625;4025
10875;10625;4025
10865;10635;4025
10875;10635;4025
10865;10625;4035
10875;10625;4035
10865;10635;4035
10875;10635;4035
10885;10625;4025
10895;10625;4025
10885;10635;4025
10895;10635;4025
10885;10625;4035
10895;10625;4035
10885;10635;4035
10895;10635;4035
10905;10625;4025
10915;10625;4025
10905;10635;4025
10915;10635;4025
10905;10625;4035
10915;10625;4035
10905;10635;4035
10915;10635;4035
10925;10625;4025
10935;10625;4025
10925;10635;4025
10935;10635;4025
10925;10625;4035
10935;10625;4035
10925;10635;4035
10935;10635;4035
10945;10625;4025
10955;10625;4025
10945;10635;4025
10955;10635;4025
10945;10625;4035
10955;10625;4035
10945;10635;4035
10955;10635;4035
10965;10625;4025
10975;10625;4025
10965;10635;4025
10975;10635;4025
10965;10625;4035
10975;10625;4035
10965;10635;4035
10975;10635;4035
10985;10625;4025
10995;10625;4025
10985;10635;4025
10995;10635;4025
10985;10625;4035
10995;10625;4035
10985;10635;4035
10995;10635;4035
11005;10625;4025
11015;10625;4025
11005;10635;4025
11015;10635;4025
11005;10625;4035
11015;10625;4035
11005;10635;4035
11015;10635;4035
11025;10625;4025
11035;10625;4025
11025;10635;4025
11035;10635;4025
11025;10625;4035
11035;10625;4035
11025;10635;4035
11035;10635;4035
11045;10625;4025
11055;10625;4025
11045;10635;4025
11055;10635;4025
11045;10625;4035
11055;10625;4035
11045;10635;4035
11055;10635;4035
11065;10625;4025
11065;10635;4025
11065;10625;4035
11075;10625;4035
11065;10635;4035
11075;10635;4035
11085;10625;4035
10305;10645;4025
10315;10645;4025
10305;10655;4025
10315;10655;4025
10305;10645;4035
10315;10645;4035
10305;10655;4035
10315;10655;4035
10325;10645;4025
10335;10645;4025
10325;10655;4025
10335;10655;4025
10325;10645;4035
10335;10645;4035
10325;10655;4035
10335;10655;4035
10345;10645;4025
10355;10645;4025
10345;10655;4025
10355;10655;4025
10345;10645;4035
10355;10645;4035
10345;10655;4035
10355;10655;4035
10365;10645;4025
10375;10645;4025
10365;10655;4025
10375;10655;4025
10365;10645;4035
10375;10645;4035
10365;10655;4035
10375;10655;4035
10385;10645;4025
10395;10645;4025
10385;10655;4025
10395;10655;4025
10385;10645;4035
10395;10645;4035
10385;10655;4035
10395;10655;4035
10405;10645;4025
10415;10645;4025
10405;10655;4025
10415;10655;4025
10405;10645;4035
10415;10645;4035
10405;10655;4035
10415;10655;4035
10425;10645;4025
10435;10645;4025
10425;10655;4025
10435;10655;4025
10425;10645;4035
10435;10645;4035
10425;10655;4035
10435;10655;4035
10445;10645;4025
10455;10645;4025
10445;10655;4025
10455;10655;4025
10445;10645;4035
10455;10645;4035
10445;10655;4035
10455;10655;4035
10465;10645;4025
10475;10645;4025
10465;10655;4025
10475;10655;4025
10465;10645;4035
10475;10645;4035
10465;10655;4035
10475;10655;4035
10485;10645;4025
10495;10645;4025
10485;10655;4025
10495;10655;4025
10485;10645;4035
10495;10645;4035
10485;10655;4035
10495;10655;4035
10505;10645;4025
10515;10645;4025
10505;10655;4025
10515;10655;4025
10505;10645;4035
10515;10645;4035
10505;10655;4035
10515;10655;4035
10525;10645;4025
10535;10645;4025
10525;10655;4025
10535;10655;4025
10525;10645;4035
10535;10645;4035
10525;10655;4035
10535;10655;4035
10545;10645;4025
10555;10645;4025
10545;10655;4025
10555;10655;4025
10545;10645;4035
10555;10645;4035
10545;10655;4035
10555;10655;4035
10565;10645;4025
10575;10645;4025
10565;10655;4025
10575;10655;4025
10565;10645;4035
10575;10645;4035
10565;10655;4035
10575;10655;4035
10585;10645;4025
10595;10645;4025
10585;10655;4025
10595;10655;4025
10585;10645;4035
10595;10645;4035
10585;10655;4035
10595;10655;4035
10605;10645;4025
10615;10645;4025
10605;10655;4025
10615;10655;4025
10605;10645;4035
10615;10645;4035
10605;10655;4035
10615;10655;4035
10625;10645;4025
10635;10645;4025
10625;10655;4025
10635;10655;4025
10625;10645;4035
10635;10645;4035
10625;10655;4035
10635;10655;4035
10645;10645;4025
10655;10645;4025
10645;10655;4025
10655;10655;4025
10645;10645;4035
10655;10645;4035
10645;10655;4035
10655;10655;4035
10665;10645;4025
10675;10645;4025
10665;10655;4025
10675;10655;4025
10665;10645;4035
10675;10645;4035
10665;10655;4035
10675;10655;4035
10685;10645;4025
10695;10645;4025
10685;10655;4025
10695;10655;4025
10685;10645;4035
10695;10645;4035
10685;10655;4035
10695;10655;4035
10705;10645;4025
10715;10645;4025
10705;10655;4025
10715;10655;4025
10705;10645;4035
10715;10645;4035
10705;10655;4035
10715;10655;4035
10725;10645;4025
10735;10645;4025
10725;10655;4025
10735;10655;4025
10725;10645;4035
10735;10645;4035
10725;10655;4035
10735;10655;4035
10745;10645;4025
10755;10645;4025
10745;10655;4025
10755;10655;4025
10745;10645;4035
10755;10645;4035
10745;10655;4035
10755;10655;4035
10765;10645;4025
10775;10645;4025
10765;10655;4025
10775;10655;4025
10765;10645;4035
10775;10645;4035
10765;10655;4035
10775;10655;4035
10785;10645;4025
10795;10645;4025
10785;10655;4025
10795;10655;4025
10785;10645;4035
10795;10645;4035
10785;10655;4035
10795;10655;4035
10805;10645;4025
10815;10645;4025
10805;10655;4025
10815;10655;4025
10805;10645;4035
10815;10645;4035
10805;10655;4035
10815;10655;4035
10825;10645;4025
10835;10645;4025
10825;10655;4025
10835;10655;4025
10825;10645;4035
10835;10645;4035
10825;10655;4035
10835;10655;4035
10845;10645;4025
10855;10645;4025
10845;10655;4025
10855;10655;4025
10845;10645;4035
10855;10645;4035
10845;10655;4035
10855;10655;4035
10865;10645;4025
10875;10645;4025
10865;10655;4025
10875;10655;4025
10865;10645;4035
10875;10645;4035
10865;10655;4035
10875;10655;4035
10885;10645;4025
10895;10645;4025
10885;10655;4025
10895;10655;4025
10885;10645;4035
10895;10645;4035
10885;10655;4035
10895;10655;4035
10905;10645;4025
10915;10645;4025
10905;10655;4025
10915;10655;4025
10905;10645;4035
10915;10645;4035
10905;10655;4035
10915;10655;4035
10925;10645;4025
10935;10645;4025
10925;10655;4025
10935;10655;4025
10925;10645;4035
10935;10645;4035
10925;10655;4035
10935;10655;4035
10945;10645;4025
10955;10645;4025
10945;10655;4025
10955;10655;4025
10945;10645;4035
10955;10645;4035
10945;10655;4035
10955;10655;4035
10965;10645;4025
10975;10645;4025
10965;10655;4025
10975;10655;4025
10965;10645;4035
10975;10645;4035
10965;10655;4035
10975;10655;4035
10985;10645;4025
10995;10645;4025
10985;10655;4025
10995;10655;4025
10985;10645;4035
10995;10645;4035
10985;10655;4035
10995;10655;4035
11005;10645;4025
11015;10645;4025
11005;10655;4025
11015;10655;4025
11005;10645;4035
11015;10645;4035
11005;10655;4035
11015;10655;4035
11025;10645;4025
11035;10645;4025
11025;10655;4025
11035;10655;4025
11025;10645;4035
11035;10645;4035
11025;10655;4035
11035;10655;4035
11045;10645;4025
11055;10645;4025
11045;10655;4025
11055;10655;4025
11045;10645;4035
11055;10645;4035
11045;10655;4035
11055;10655;4035
11065;10645;4025
11065;10645;4035
11075;10645;4035
11065;10655;4035
11075;10655;4035
10305;10665;4025
10315;10665;4025
10305;10675;4025
10315;10675;4025
10305;10665;4035
10315;10665;4035
10305;10675;4035
10315;10675;4035
10325;10665;4025
10335;10665;4025
10325;10675;4025
10335;10675;4025
10325;10665;4035
10335;10665;4035
10325;10675;4035
10335;10675;4035
10345;10665;4025
10355;10665;4025
10345;10675;4025
10355;10675;4025
10345;10665;4035
10355;10665;4035
10345;10675;4035
10355;10675;4035
10365;10665;4025
10375;10665;4025
10365;10675;4025
10375;10675;4025
10365;10665;4035
10375;10665;4035
10365;10675;4035
10375;10675;4035
10385;10665;4025
10395;10665;4025
10385;10675;4025
10395;10675;4025
10385;10665;4035
10395;10665;4035
10385;10675;4035
10395;10675;4035
10405;10665;4025
10415;10665;4025
10405;10675;4025
10415;10675;4025
10405;10665;4035
10415;10665;4035
10405;10675;4035
10415;10675;4035
10425;10665;4025
10435;10665;4025
10425;10675;4025
10435;10675;4025
10425;10665;4035
10435;10665;4035
10425;10675;4035
10435;10675;4035
10445;10665;4025
10455;10665;4025
10445;10675;4025
10455;10675;4025
10445;10665;4035
10455;10665;4035
10445;10675;4035
10455;10675;4035
10465;10665;4025
10475;10665;4025
10465;10675;4025
10475;10675;4025
10465;10665;4035
10475;10665;4035
10465;10675;4035
10475;10675;4035
10485;10665;4025
10495;10665;4025
10485;10675;4025
10495;10675;4025
10485;10665;4035
10495;10665;4035
10485;10675;4035
10495;10675;4035
10505;10665;4025
10515;10665;4025
10505;10675;4025
10515;10675;4025
10505;10665;4035
10515;10665;4035
10505;10675;4035
10515;10675;4035
10525;10665;4025
10535;10665;4025
10525;10675;4025
10535;10675;4025
10525;10665;4035
10535;10665;4035
10525;10675;4035
10535;10675;4035
10545;10665;4025
10555;10665;4025
10545;10675;4025
10555;10675;4025
10545;10665;4035
10555;10665;4035
10545;10675;4035
10555;10675;4035
10565;10665;4025
10575;10665;4025
10565;10675;4025
10575;10675;4025
10565;10665;4035
10575;10665;4035
10565;10675;4035
10575;10675;4035
10585;10665;4025
10595;10665;4025
10585;10675;4025
10595;10675;4025
10585;10665;4035
10595;10665;4035
10585;10675;4035
10595;10675;4035
10605;10665;4025
10615;10665;4025
10605;10675;4025
10615;10675;4025
10605;10665;4035
10615;10665;4035
10605;10675;4035
10615;10675;4035
10625;10665;4025
10635;10665;4025
10625;10675;4025
10635;10675;4025
10625;10665;4035
10635;10665;4035
10625;10675;4035
10635;10675;4035
10645;10665;4025
10655;10665;4025
10645;10675;4025
10655;10675;4025
10645;10665;4035
10655;10665;4035
10645;10675;4035
10655;10675;4035
10665;10665;4025
10675;10665;4025
10665;10675;4025
10675;10675;4025
10665;10665;4035
10675;10665;4035
10665;10675;4035
10675;10675;4035
10685;10665;4025
10695;10665;4025
10685;10675;4025
10695;10675;4025
10685;10665;4035
10695;10665;4035
10685;10675;4035
10695;10675;4035
10705;10665;4025
10715;10665;4025
10705;10675;4025
10715;10675;4025
10705;10665;4035
10715;10665;4035
10705;10675;4035
10715;10675;4035
10725;10665;4025
10735;10665;4025
10725;10675;4025
10735;10675;4025
10725;10665;4035
10735;10665;4035
10725;10675;4035
10735;10675;4035
10745;10665;4025
10755;10665;4025
10745;10675;4025
10755;10675;4025
10745;10665;4035
10755;10665;4035
10745;10675;4035
10755;10675;4035
10765;10665;4025
10775;10665;4025
10765;10675;4025
10775;10675;4025
10765;10665;4035
10775;10665;4035
10765;10675;4035
10775;10675;4035
10785;10665;4025
10795;10665;4025
10785;10675;4025
10795;10675;4025
10785;10665;4035
10795;10665;4035
10785;10675;4035
10795;10675;4035
10805;10665;4025
10815;10665;4025
10805;10675;4025
10815;10675;4025
10805;10665;4035
10815;10665;4035
10805;10675;4035
10815;10675;4035
10825;10665;4025
10835;10665;4025
10825;10675;4025
10835;10675;4025
10825;10665;4035
10835;10665;4035
10825;10675;4035
10835;10675;4035
10845;10665;4025
10855;10665;4025
10845;10675;4025
10855;10675;4025
10845;10665;4035
10855;10665;4035
10845;10675;4035
10855;10675;4035
10865;10665;4025
10875;10665;4025
10865;10675;4025
10875;10675;4025
10865;10665;4035
10875;10665;4035
10865;10675;4035
10875;10675;4035
10885;10665;4025
10895;10665;4025
10885;10675;4025
10895;10675;4025
10885;10665;4035
10895;10665;4035
10885;10675;4035
10895;10675;4035
10905;10665;4025
10915;10665;4025
10905;10675;4025
10915;10675;4025
10905;10665;4035
10915;10665;4035
10905;10675;4035
10915;10675;4035
10925;10665;4025
10935;10665;4025
10925;10675;4025
10935;10675;4025
10925;10665;4035
10935;10665;4035
10925;10675;4035
10935;10675;4035
10945;10665;4025
10955;10665;4025
10945;10675;4025
10955;10675;4025
10945;10665;4035
10955;10665;4035
10945;10675;4035
10955;10675;4035
10965;10665;4025
10975;10665;4025
10965;10675;4025
10975;10675;4025
10965;10665;4035
10975;10665;4035
10965;10675;4035
10975;10675;4035
10985;10665;4025
10995;10665;4025
10985;10675;4025
10995;10675;4025
10985;10665;4035
10995;10665;4035
10985;10675;4035
10995;10675;4035
11005;10665;4025
11015;10665;4025
11005;10675;4025
11015;10675;4025
11005;10665;4035
11015;10665;4035
11005;10675;4035
11015;10675;4035
11025;10665;4025
11035;10665;4025
11025;10675;4025
11035;10675;4025
11025;10665;4035
11035;10665;4035
11025;10675;4035
11035;10675;4035
11045;10665;4025
11055;10665;4025
11045;10675;4025
11055;10675;4025
11045;10665;4035
11055;10665;4035
11045;10675;4035
11055;10675;4035
11065;10665;4035
11065;10675;4035
10305;10685;4025
10315;10685;4025
10305;10695;4025
10315;10695;4025
10305;10685;4035
10315;10685;4035
10305;10695;4035
10315;10695;4035
10325;10685;4025
10335;10685;4025
10325;10695;4025
10335;10695;4025
10325;10685;4035
10335;10685;4035
10325;10695;4035
10335;10695;4035
10345;10685;4025
10355;10685;4025
10345;10695;4025
10355;10695;4025
10345;10685;4035
10355;10685;4035
10345;10695;4035
10355;10695;4035
10365;10685;4025
10375;10685;4025
10365;10695;4025
10375;10695;4025
10365;10685;4035
10375;10685;4035
10365;10695;4035
10375;10695;4035
10385;10685;4025
10395;10685;4025
10385;10695;4025
10395;10695;4025
10385;10685;4035
10395;10685;4035
10385;10695;4035
10395;10695;4035
10405;10685;4025
10415;10685;4025
10405;10695;4025
10415;10695;4025
10405;10685;4035
10415;10685;4035
10405;10695;4035
10415;10695;4035
10425;10685;4025
10435;10685;4025
10425;10695;4025
10435;10695;4025
10425;10685;4035
10435;10685;4035
10425;10695;4035
10435;10695;4035
10445;10685;4025
10455;10685;4025
10445;10695;4025
10455;10695;4025
10445;10685;4035
10455;10685;4035
10445;10695;4035
10455;10695;4035
10465;10685;4025
10475;10685;4025
10465;10695;4025
10475;10695;4025
10465;10685;4035
10475;10685;4035
10465;10695;4035
10475;10695;4035
10485;10685;4025
10495;10685;4025
10485;10695;4025
10495;10695;4025
10485;10685;4035
10495;10685;4035
10485;10695;4035
10495;10695;4035
10505;10685;4025
10515;10685;4025
10505;10695;4025
10515;10695;4025
10505;10685;4035
10515;10685;4035
10505;10695;4035
10515;10695;4035
10525;10685;4025
10535;10685;4025
10525;10695;4025
10535;10695;4025
10525;10685;4035
10535;10685;4035
10525;10695;4035
